policy_id,sub_sector,region,policy_year,premium_usd,had_claim,n_claims,total_loss,bi_loss,log_revenue,cyber_control_score,vendor_control_pressure,prior_incident_score,limit_mm,retention_mm,predicted_claim_probability,expected_claim_frequency,expected_claim_severity,pure_premium,technical_premium_template,premium_gap,indicated_to_current_ratio,actual_loss_ratio
POL-2020926,Credit Union,Southwest,2024,234987,0,0.0,0.0,0.0,4.3463994570307305,0.7852500000000001,4.615384615384615,0.0,50,1.833,0.21,0.20986,2842140.14,596440.91,1325424.24,1090437.24,5.64042,0.0
POL-2020927,Asset Manager,National,2021,224536,0,0.0,0.0,0.0,5.915123313851259,0.81725,5.3125,0.0,2,0.095,0.07,0.06995,1404933.89,98278.06,218395.69,-6140.31,0.97265,0.0
POL-2020928,Broker-Dealer,Midwest,2023,31799570,0,0.0,0.0,0.0,7.970982156979451,0.6315,7.63157894736842,0.0,250,7.364,0.07,0.06995,10443752.61,730562.3,1623471.77,-30176098.23,0.05105,0.0
POL-2020929,Credit Union,Midwest,2021,504161,0,0.0,0.0,0.0,4.919980925828125,0.6452500000000001,2.5,0.6931471805599453,50,0.744,0.08,0.07995,1396555.49,111647.97,248106.59,-256054.41,0.49212,0.0
POL-2020930,Regional Bank,National,2021,680332,0,0.0,0.0,0.0,6.0748861552470546,0.46599999999999997,9.428571428571429,0.6931471805599453,10,0.306,0.11,0.10992,3346257.11,367836.34,817414.09,137082.09,1.20149,0.0
POL-2020931,Regional Bank,Southwest,2023,5296817,0,0.0,0.0,0.0,6.876161407390958,0.64225,22.758620689655174,0.0,100,1.266,0.09,0.08994,5437741.4,489061.75,1086803.89,-4210013.11,0.20518,0.0
POL-2020932,Asset Manager,National,2020,2471114,0,0.0,0.0,0.0,7.413427647507327,0.745,8.064516129032258,0.6931471805599453,10,0.155,0.08,0.07995,18735189.84,1497789.3,3328420.68,857306.68,1.34693,0.0
POL-2020933,Insurance Carrier,National,2024,61773158,0,0.0,0.0,0.0,8.523374050491318,0.60875,26.551724137931036,0.0,250,12.22,0.05,0.04997,6919463.39,345736.36,768303.03,-61004854.97,0.01244,0.0
POL-2020934,National Bank,Southwest,2021,182813321,0,0.0,0.0,0.0,9.645610206776551,0.7097500000000001,5.348837209302326,0.6931471805599453,250,5.06,0.14,0.1399,3992943.23,558629.43,1241398.73,-181571922.27,0.00679,0.0
POL-2020935,Broker-Dealer,Northeast,2024,687257,0,0.0,0.0,0.0,6.45629858702298,0.8154999999999999,2.8571428571428577,0.6931471805599453,5,0.099,0.06,0.05996,7966747.76,477677.69,1061505.98,374248.98,1.54455,0.0
POL-2020936,Credit Union,Southwest,2024,125787,0,0.0,0.0,0.0,3.4873750779032076,0.838,2.6470588235294117,0.0,50,1.504,0.06,0.05996,870465.62,52192.19,115982.64,-9804.36,0.92206,0.0
POL-2020937,Community Bank,Southwest,2020,157834,1,2.0,45941733.0,30707108.0,3.720862499966987,0.76025,10.0,0.0,50,2.435,0.16,0.15989,308653.92,49350.82,109668.5,-48165.5,0.69483,291.07628
POL-2020938,Regional Bank,Northeast,2024,592914,0,0.0,0.0,0.0,6.9172104377528925,0.8335,3.333333333333333,0.0,2,0.094,0.07,0.06995,730481.4,51098.7,113552.66,-479361.34,0.19152,0.0
POL-2020939,Community Bank,Southwest,2023,193747,0,0.0,0.0,0.0,4.460144413937834,0.8390000000000001,50.625,0.6931471805599453,25,0.892,0.1,0.09993,743039.51,74253.09,165006.87,-28740.13,0.85166,0.0
POL-2020940,Investment Bank,Southwest,2022,48513924,0,0.0,0.0,0.0,8.670463483816189,0.56125,7.931034482758621,0.0,100,4.384,0.08,0.07995,4209461.74,336526.44,747836.54,-47766087.46,0.01541,0.0
POL-2020941,Community Bank,West,2023,61947,0,0.0,0.0,0.0,4.762173934797756,0.53975,11.724137931034484,0.0,2,0.049,0.08,0.07995,215917.99,17261.62,38359.15,-23587.85,0.61923,0.0
POL-2020942,Fintech-Lending,Southeast,2024,403270,0,0.0,0.0,0.0,4.742320024135325,0.45275,20.0,0.6931471805599453,25,0.554,0.2,0.19986,957487.45,191366.42,425258.71,21988.71,1.05453,0.0
POL-2020943,Regional Bank,Northeast,2022,1763047,0,0.0,0.0,0.0,6.473736363455911,0.9467500000000001,7.291666666666667,0.0,25,0.64,0.02,0.01999,1580054.32,31579.46,70176.57,-1692870.43,0.0398,0.0
POL-2020944,Regional Bank,Southeast,2023,418481,0,0.0,0.0,0.0,5.727824469136439,0.9760000000000001,2.5490196078431375,0.0,10,0.332,0.01,0.00999,955429.53,9547.76,21217.23,-397263.77,0.0507,0.0
POL-2020945,Community Bank,Southeast,2020,28838,0,0.0,0.0,0.0,4.074141854904581,0.7965000000000001,10.0,0.0,2,0.034,0.27,0.26982,347675.04,93808.01,208462.24,179624.24,7.22873,0.0
POL-2020946,Community Bank,Southeast,2024,44984,0,0.0,0.0,0.0,4.314817884980432,0.8192499999999999,14.166666666666666,0.6931471805599453,2,0.025,0.01,0.00999,974483.35,9738.16,21640.36,-23343.64,0.48107,0.0
POL-2020947,Regional Bank,Southwest,2020,147007,1,1.0,2105469.0,1044.0,6.018349875889364,0.6765,12.702702702702702,0.0,1,0.047,0.76,0.75948,3411338.19,2590842.48,5757427.72,5610420.72,39.16431,14.32224
POL-2020948,Community Bank,National,2022,29818,0,0.0,0.0,0.0,4.560172820057356,0.7127500000000001,32.857142857142854,0.6931471805599453,1,0.039,0.09,0.08994,470514.94,42317.36,94038.58,64220.58,3.15375,0.0
POL-2020949,Credit Union,Southeast,2023,432109,0,0.0,0.0,0.0,4.984291318756654,0.73675,4.4897959183673475,0.6931471805599453,50,0.293,0.09,0.08994,1106205.11,99490.32,221089.59,-211019.41,0.51165,0.0
POL-2020950,Community Bank,Midwest,2023,18363,0,0.0,0.0,0.0,3.66612246699132,0.9567500000000001,4.4897959183673475,0.6931471805599453,2,0.064,0.02,0.01999,1061637.42,21218.22,47151.59,28788.59,2.56775,0.0
POL-2020951,Broker-Dealer,West,2024,626614,1,1.0,1223913.0,199758.0,6.090857290986017,0.8412499999999999,3.7142857142857144,0.0,5,0.201,0.04,0.03997,8098498.38,323718.21,719373.8,92759.8,1.14803,1.95322
POL-2020952,Community Bank,National,2024,145599,0,0.0,0.0,0.0,3.8607297110405954,0.7972499999999999,4.285714285714286,0.0,50,2.337,0.18,0.17988,1946114.69,350060.88,777913.06,632314.06,5.34285,0.0
POL-2020953,Credit Union,Northeast,2021,98776,0,0.0,0.0,0.0,4.674696248636701,0.7807499999999999,3.6,0.0,5,0.193,0.1,0.09993,592823.1,59241.73,131648.3,32872.3,1.3328,0.0
POL-2020954,Asset Manager,West,2021,870230,1,1.0,39096.0,6900.0,7.4583591527565405,0.43574999999999997,2.962962962962963,0.6931471805599453,2,0.085,0.73,0.7295,768637.63,560721.42,1246047.59,375817.59,1.43186,0.04493
POL-2020955,Fintech-Lending,Northeast,2024,112259,0,0.0,0.0,0.0,4.546481189639412,0.88075,1.8421052631578947,0.6931471805599453,5,0.222,0.01,0.00999,713794.23,7133.06,15851.24,-96407.76,0.1412,0.0
POL-2020956,Credit Union,National,2024,28733,1,1.0,99453.0,13454.0,3.054001181677967,0.64725,65.0,0.0,10,0.135,0.71,0.70951,298671.83,211911.86,470915.24,442182.24,16.38935,3.46128
POL-2020957,Fintech-Payments,West,2021,1393405,0,0.0,0.0,0.0,6.707961976276143,0.6375,2.3684210526315788,0.6931471805599453,5,0.239,0.06,0.05996,1296731.2,77750.62,172779.15,-1220625.85,0.124,0.0
POL-2020958,Insurance Carrier,Southeast,2023,2948898,0,0.0,0.0,0.0,8.047669447007353,0.67375,19.999999999999996,0.0,5,0.198,0.03,0.02998,460570.32,13807.65,30683.67,-2918214.33,0.01041,0.0
POL-2020959,Hedge Fund,Southeast,2020,271555,0,0.0,0.0,0.0,5.097424424168647,0.91525,2.3809523809523814,0.0,10,0.271,0.03,0.02998,966048.84,28961.63,64359.17,-207195.83,0.237,0.0
POL-2020960,Community Bank,Midwest,2020,66787,0,0.0,0.0,0.0,4.447346100794524,0.4225,10.0,0.0,5,0.193,0.06,0.05996,389954.32,23381.24,51958.32,-14828.68,0.77797,0.0
POL-2020961,Custodian Bank,National,2021,1509925,0,0.0,0.0,0.0,8.188994633327166,0.5880000000000001,38.333333333333336,0.0,1,0.043,0.17,0.16988,407694.15,69260.57,153912.37,-1356012.63,0.10193,0.0
POL-2020962,Fintech-Lending,Midwest,2022,743870,0,0.0,0.0,0.0,6.25632569177406,0.32400000000000007,4.090909090909091,0.0,5,0.17,0.19,0.18987,838575.28,159220.25,353822.77,-390047.23,0.47565,0.0
POL-2020963,Regional Bank,Midwest,2022,3140089,0,0.0,0.0,0.0,6.180223671560361,0.61825,19.6875,0.0,100,3.24,0.1,0.09993,2888087.12,288611.03,641357.85,-2498731.15,0.20425,0.0
POL-2020964,Credit Union,Southwest,2024,132950,0,0.0,0.0,0.0,4.37197629882038,0.44475,6.285714285714286,0.0,15,0.731,0.05,0.04997,300306.56,15005.05,33344.56,-99605.44,0.25081,0.0
POL-2020965,Hedge Fund,Southeast,2023,548088,0,0.0,0.0,0.0,5.879694646264972,0.6467499999999999,13.243243243243242,0.0,5,0.154,0.09,0.08994,287533.75,25860.32,57467.39,-490620.61,0.10485,0.0
POL-2020966,Regional Bank,Southeast,2021,769267,0,0.0,0.0,0.0,5.80392942326114,0.6084999999999999,11.470588235294118,0.0,25,0.38,0.08,0.07995,1722725.47,137723.71,306052.68,-463214.32,0.39785,0.0
POL-2020967,Community Bank,Northeast,2022,90845,0,0.0,0.0,0.0,3.7954891891721947,0.83625,8.125,0.6931471805599453,25,1.008,0.11,0.10992,285268.92,31358.1,69684.67,-21160.33,0.76707,0.0
POL-2020968,Broker-Dealer,Southwest,2023,740648,0,0.0,0.0,0.0,6.053499938027435,0.60375,16.333333333333332,0.0,10,0.145,0.08,0.07995,3116806.12,249173.82,553719.61,-186928.39,0.74762,0.0
POL-2020969,Fintech-Payments,Southeast,2020,1596771,0,0.0,0.0,0.0,5.8377304471659395,0.56725,15.769230769230768,0.0,25,0.484,0.14,0.1399,3887546.47,543883.98,1208631.07,-388139.93,0.75692,0.0
POL-2020970,Credit Union,National,2020,90102,1,1.0,7796.0,566.0,3.8199077165203406,0.67025,18.787878787878785,0.0,25,1.048,0.68,0.67953,207589.29,141064.1,313475.78,223373.78,3.47912,0.08652
POL-2020971,Credit Union,Southeast,2021,228681,0,0.0,0.0,0.0,5.147494476813453,0.7575000000000001,10.869565217391305,0.6931471805599453,10,0.136,0.17,0.16988,1532191.81,260294.32,578431.83,349750.83,2.52943,0.0
POL-2020972,Regional Bank,Southeast,2020,180255,0,0.0,0.0,0.0,5.2847254130285695,0.87075,4.102564102564103,0.6931471805599453,5,0.084,0.06,0.05996,848303.3,50863.36,113029.69,-67225.31,0.62705,0.0
POL-2020973,Regional Bank,Southwest,2022,322761,0,0.0,0.0,0.0,5.639777144680289,0.53325,19.473684210526315,0.0,5,0.207,0.03,0.02998,560654.65,16808.13,37351.39,-285409.61,0.11572,0.0
POL-2020974,Community Bank,Northeast,2020,25296,0,0.0,0.0,0.0,3.9569963710708773,0.699,10.4,0.0,2,0.025,0.11,0.10992,247123.68,27165.0,60366.66,35070.66,2.38641,0.0
POL-2020975,Hedge Fund,Northeast,2023,983348,0,0.0,0.0,0.0,5.961005339623274,0.595,1.875,1.0986122886681098,15,0.238,0.04,0.03997,617619.29,24687.86,54861.92,-928486.08,0.05579,0.0
POL-2020976,Credit Union,Southeast,2020,150080,1,1.0,239145.0,39564.0,3.4719664525503626,0.7220000000000001,19.130434782608692,0.0,100,2.804,0.71,0.70951,269634.95,191309.78,425132.84,275052.84,2.83271,1.59345
POL-2020977,Insurance Carrier,Southeast,2023,4792590,0,0.0,0.0,0.0,8.120945472357683,0.7780000000000001,8.717948717948719,0.6931471805599453,10,0.093,0.05,0.04997,1976206.79,98742.71,219428.24,-4573161.76,0.04578,0.0
POL-2020978,Fintech-Payments,Southwest,2022,472005,0,0.0,0.0,0.0,5.754158681981268,0.8462500000000001,18.787878787878785,0.0,5,0.164,0.03,0.02998,1292983.41,38762.95,86139.89,-385865.11,0.1825,0.0
POL-2020979,Fintech-Payments,West,2021,561700,0,0.0,0.0,0.0,5.511006459958388,0.7502500000000001,8.372093023255815,0.6931471805599453,10,0.269,0.15,0.1499,1012700.22,151801.06,337335.69,-224364.31,0.60056,0.0
POL-2020980,National Bank,Northeast,2024,157590974,0,0.0,0.0,0.0,10.357148997739671,0.51475,49.99999999999999,0.6931471805599453,50,1.817,0.14,0.1399,1265391.03,177033.49,393407.75,-157197566.25,0.0025,0.0
POL-2020981,Regional Bank,Midwest,2024,4062665,0,0.0,0.0,0.0,6.630683385642372,0.8032499999999999,13.88888888888889,0.0,100,4.319,0.05,0.04997,3594319.47,179592.96,399095.48,-3663569.52,0.09823,0.0
POL-2020982,Fintech-Lending,National,2023,777255,0,0.0,0.0,0.0,5.457455587886334,0.5840000000000001,6.969696969696969,0.0,25,0.753,0.04,0.03997,501641.31,20051.92,44559.82,-732695.18,0.05733,0.0
POL-2020983,Regional Bank,National,2020,817571,0,0.0,0.0,0.0,6.57702651698799,0.8925000000000002,13.953488372093023,1.3862943611198906,5,0.122,0.09,0.08994,2906090.53,261369.13,580820.28,-236750.72,0.71042,0.0
POL-2020984,Community Bank,Northeast,2021,6387,0,0.0,0.0,0.0,2.917770732084279,0.9035000000000001,9.75,1.3862943611198906,1,0.025,0.09,0.08994,811658.72,72999.28,162220.63,155833.63,25.39856,0.0
POL-2020985,Insurance Carrier,National,2024,38214681,0,0.0,0.0,0.0,8.612721529240552,0.8265,3.225806451612903,0.6931471805599453,100,3.944,0.08,0.07995,5286017.17,422591.93,939093.17,-37275587.83,0.02457,0.0
POL-2020986,Fintech-Lending,Northeast,2020,133525,1,1.0,612420.0,179064.0,5.254365479018854,0.68475,7.2727272727272725,0.0,2,0.025,0.79,0.78946,743025.6,586588.45,1303529.89,1170004.89,9.76244,4.58656
POL-2020987,Fintech-Lending,West,2024,530753,0,0.0,0.0,0.0,5.87577307261179,0.7515,13.461538461538462,0.0,5,0.045,0.18,0.17988,2116779.3,380759.48,846132.18,315379.18,1.59421,0.0
POL-2020988,Community Bank,National,2020,474251,0,0.0,0.0,0.0,4.02535169073515,0.7182499999999999,31.333333333333332,0.0,250,5.195,0.09,0.08994,1211837.93,108990.76,242201.69,-232049.31,0.5107,0.0
POL-2020989,Community Bank,Southwest,2024,63180,0,0.0,0.0,0.0,5.239628370199357,0.73375,19.130434782608692,0.0,1,0.025,0.02,0.01999,432737.38,8648.82,19219.61,-43960.39,0.3042,0.0
POL-2020990,Fintech-Payments,Midwest,2023,172879,0,0.0,0.0,0.0,5.258016069774511,0.8195,9.696969696969695,0.6931471805599453,2,0.071,0.09,0.08994,3989755.92,358832.26,797405.02,624526.02,4.6125,0.0
POL-2020991,Community Bank,Midwest,2021,82628,1,1.0,428988.0,297310.0,5.32884657158286,0.6002500000000001,8.695652173913043,0.0,1,0.045,0.68,0.67953,2651781.6,1801977.26,4004393.9,3921765.9,48.46292,5.1918
POL-2020992,Community Bank,Northeast,2020,52668,0,0.0,0.0,0.0,5.08821342874163,0.7815,17.857142857142854,0.6931471805599453,1,0.025,0.05,0.04997,459234.45,22946.01,50991.12,-1676.88,0.96816,0.0
POL-2020993,Custodian Bank,Midwest,2022,88741964,0,0.0,0.0,0.0,8.883626368550644,0.6415,1.9444444444444444,0.6931471805599453,250,12.012,0.18,0.17988,1690734.52,304123.91,675830.91,-88066133.09,0.00762,0.0
POL-2020994,Asset Manager,Northeast,2024,2042690,0,0.0,0.0,0.0,7.171426381472415,0.7242500000000001,12.222222222222221,0.0,10,0.184,0.07,0.06995,767070.9,53658.21,119240.47,-1923449.53,0.05837,0.0
POL-2020995,Regional Bank,National,2020,2779498,0,0.0,0.0,0.0,6.487075005067492,0.60775,32.69230769230769,0.0,50,1.085,0.06,0.05996,4255053.14,255128.44,566952.09,-2212545.91,0.20398,0.0
POL-2020996,Broker-Dealer,Southwest,2022,213147,0,0.0,0.0,0.0,5.651084685655752,0.5627500000000001,5.609756097560976,0.0,2,0.052,0.03,0.02998,1789812.98,53657.64,119239.19,-93907.81,0.55942,0.0
POL-2020997,National Bank,National,2021,202662848,0,0.0,0.0,0.0,10.587987452903523,0.88875,7.142857142857144,0.6931471805599453,50,1.682,0.06,0.05996,4177920.49,250503.65,556674.78,-202106173.22,0.00275,0.0
POL-2020998,Fintech-Lending,Southeast,2024,111992,0,0.0,0.0,0.0,5.518255786913298,0.7855,14.13793103448276,0.6931471805599453,1,0.044,0.11,0.10992,2434022.18,267559.18,594575.96,482583.96,5.30909,0.0
POL-2020999,National Bank,Southwest,2020,153783684,0,0.0,0.0,0.0,9.278709048694106,0.85075,12.75,0.0,250,11.738,0.02,0.01999,2150587.66,42982.31,95516.25,-153688167.75,0.00062,0.0
POL-2021000,Regional Bank,Southwest,2024,594982,0,0.0,0.0,0.0,6.227524323688738,0.5805,34.25,0.0,5,0.128,0.09,0.08994,1364154.32,122689.85,272644.12,-322337.88,0.45824,0.0
POL-2021001,National Bank,Southwest,2024,490370945,0,0.0,0.0,0.0,10.457924237756693,0.73325,7.380952380952382,0.0,250,9.875,0.08,0.07995,3260717.3,260678.84,579286.3,-489791658.7,0.00118,0.0
POL-2021002,Insurance Carrier,Northeast,2021,3908064,0,0.0,0.0,0.0,7.774519575705891,0.8415,12.745098039215687,0.0,10,0.27,0.14,0.1399,1252705.3,175258.7,389463.78,-3518600.22,0.09966,0.0
POL-2021003,Fintech-Lending,Midwest,2021,297090,1,1.0,1805787.0,606690.0,4.799090878625398,0.7685000000000001,10.344827586206897,0.6931471805599453,10,0.453,0.1,0.09993,866849.33,86625.6,192501.33,-104588.67,0.64796,6.07825
POL-2021004,Fintech-Payments,Southwest,2020,1001243,1,1.0,1096690.0,26131.0,5.750347943803522,0.81125,9.6875,0.0,15,0.102,0.74,0.73949,1507078.49,1114474.74,2476610.54,1475367.54,2.47354,1.09533
POL-2021005,Community Bank,Northeast,2024,319430,0,0.0,0.0,0.0,5.098035484377089,0.7140000000000001,14.34782608695652,0.0,15,0.395,0.12,0.11992,944875.31,113307.43,251794.29,-67635.71,0.78826,0.0
POL-2021006,Asset Manager,Midwest,2021,351258,1,1.0,315979.0,152824.0,6.76849321164863,0.55975,10.277777777777777,0.0,1,0.041,0.79,0.78946,570276.06,450209.72,1000466.05,649208.05,2.84824,0.89956
POL-2021007,Community Bank,Northeast,2020,78729,0,0.0,0.0,0.0,4.6520537718869415,0.7740000000000001,19.0625,0.0,5,0.208,0.01,0.00999,165293.79,1651.81,3670.68,-75058.32,0.04662,0.0
POL-2021008,Fintech-Lending,Southeast,2023,71132,1,1.0,13429.0,9122.0,4.56746831880408,0.6472500000000001,9.25925925925926,0.0,2,0.028,0.66,0.65955,1085137.09,715700.27,1590445.05,1519313.05,22.35907,0.18879
POL-2021009,Community Bank,Southwest,2022,100772,0,0.0,0.0,0.0,4.590056548178043,0.7632500000000001,55.0,0.6931471805599453,5,0.247,0.07,0.06995,292725.64,20476.77,45503.93,-55268.07,0.45155,0.0
POL-2021010,Insurance Carrier,West,2022,1493116,1,1.0,6920657.0,2649423.0,7.424881015296608,0.6785000000000001,6.875,0.0,5,0.066,0.67,0.66954,13326860.08,8922884.69,19828632.64,18335516.64,13.28003,4.63504
POL-2021011,Hedge Fund,Southwest,2021,2668232,0,0.0,0.0,0.0,5.118592435601348,0.83575,7.222222222222222,0.6931471805599453,250,6.066,0.08,0.07995,583382.35,46638.64,103641.43,-2564590.57,0.03884,0.0
POL-2021012,Fintech-Payments,Southeast,2023,1450866,0,0.0,0.0,0.0,6.375365477300306,0.7845000000000001,18.37837837837838,0.0,15,0.281,0.04,0.03997,2432350.76,97227.44,216060.97,-1234805.03,0.14892,0.0
POL-2021013,Regional Bank,West,2021,1392380,0,0.0,0.0,0.0,6.70196036600254,0.6717500000000001,4.6875,0.0,10,0.054,0.1,0.09993,731406.44,73090.58,162423.52,-1229956.48,0.11665,0.0
POL-2021014,Custodian Bank,Midwest,2024,40812172,0,0.0,0.0,0.0,9.599831912573032,0.645,12.121212121212121,0.6931471805599453,25,0.618,0.06,0.05996,541779.5,32484.52,72187.82,-40739984.18,0.00177,0.0
POL-2021015,Asset Manager,Midwest,2023,2928225,0,0.0,0.0,0.0,7.173805051306804,0.7232500000000001,21.590909090909093,0.0,25,0.92,0.19,0.18987,785012.29,149050.25,331222.77,-2597002.23,0.11311,0.0
POL-2021016,National Bank,National,2024,283602632,0,0.0,0.0,0.0,10.046258008271394,0.643,119.99999999999999,0.0,250,5.173,0.09,0.08994,265361.22,23866.16,53035.92,-283549596.08,0.00019,0.0
POL-2021017,Credit Union,Northeast,2020,154838,0,0.0,0.0,0.0,4.152613470346076,0.781,6.0,0.0,25,0.958,0.01,0.00999,294018.5,2938.17,6529.27,-148308.73,0.04217,0.0
POL-2021018,Asset Manager,Southwest,2024,2331248,0,0.0,0.0,0.0,7.112082916038706,0.8635,8.5,0.6931471805599453,15,0.693,0.29,0.2898,2236844.59,648240.93,1440535.4,-890712.6,0.61792,0.0
POL-2021019,National Bank,National,2021,221112313,0,0.0,0.0,0.0,9.675720830819664,0.7527500000000001,8.888888888888888,0.0,250,5.645,0.08,0.07995,4284674.18,342539.32,761198.49,-220351114.51,0.00344,0.0
POL-2021020,Community Bank,National,2022,61606,1,1.0,1275212.0,545431.0,4.183575695950044,0.616,8.0,0.0,5,0.235,0.72,0.71951,262142.86,188613.67,419141.49,357535.49,6.80358,20.69948
POL-2021021,Regional Bank,Midwest,2021,1846222,0,0.0,0.0,0.0,6.402083020456941,0.5515000000000001,14.545454545454545,0.0,25,1.009,0.07,0.06995,3245017.78,226995.77,504435.04,-1341786.96,0.27323,0.0
POL-2021022,Custodian Bank,Southwest,2021,20735266,0,0.0,0.0,0.0,9.08660088181413,0.5385000000000001,14.09090909090909,0.0,25,0.192,0.04,0.03997,933951.03,37332.47,82961.05,-20652304.95,0.004,0.0
POL-2021023,Credit Union,National,2024,45687,0,0.0,0.0,0.0,4.497584975308154,0.567,4.827586206896552,0.0,2,0.057,0.06,0.05996,210596.05,12627.11,28060.25,-17626.75,0.61418,0.0
POL-2021024,Fintech-Payments,Northeast,2022,4442090,1,1.0,64470.0,27408.0,6.353674146545189,0.84525,8.285714285714286,0.0,100,3.468,0.61,0.60958,763333.15,465314.51,1034032.25,-3408057.75,0.23278,0.01451
POL-2021025,Fintech-Payments,West,2021,1346643,0,0.0,0.0,0.0,6.1864143640514095,0.64025,10.909090909090908,0.0,15,0.306,0.06,0.05996,799155.36,47916.5,106481.12,-1240161.88,0.07907,0.0
POL-2021026,Custodian Bank,Midwest,2022,8710014,0,0.0,0.0,0.0,8.514409320039622,0.7442500000000001,8.88888888888889,1.3862943611198906,15,0.738,0.06,0.05996,7883359.61,472677.82,1050395.17,-7659618.83,0.1206,0.0
POL-2021027,Fintech-Payments,Southeast,2023,198101,0,0.0,0.0,0.0,5.750347943803522,0.9515000000000001,11.276595744680852,0.6931471805599453,1,0.025,0.09,0.08994,808131.45,72682.05,161515.66,-36585.34,0.81532,0.0
POL-2021028,Regional Bank,Midwest,2023,650465,0,0.0,0.0,0.0,7.0554853910064725,0.6112500000000001,24.333333333333332,0.0,2,0.033,0.04,0.03997,1299051.98,51926.51,115392.25,-535072.75,0.1774,0.0
POL-2021029,Credit Union,Northeast,2021,38666,0,0.0,0.0,0.0,3.5553480614894135,0.7244999999999999,5.135135135135135,0.0,10,0.345,0.07,0.06995,249231.53,17434.27,38742.81,76.81,1.00199,0.0
POL-2021030,Community Bank,Southeast,2023,267223,1,1.0,36380.0,6555.0,4.939497266262916,0.8745000000000002,22.439024390243905,0.0,15,0.434,0.66,0.65955,2991887.22,1973293.99,4385097.76,4117874.76,16.40988,0.13614
POL-2021031,Hedge Fund,West,2024,5322233,0,0.0,0.0,0.0,5.89330029832075,0.8515,12.63157894736842,0.0,250,5.425,0.07,0.06995,2280677.66,159538.16,354529.25,-4967703.75,0.06661,0.0
POL-2021032,Insurance Carrier,West,2020,1334903,0,0.0,0.0,0.0,8.130353547431238,0.7355,10.32258064516129,0.0,1,0.025,0.1,0.09993,8105502.22,809995.43,1799989.85,465086.85,1.3484,0.0
POL-2021033,National Bank,National,2021,101458491,0,0.0,0.0,0.0,10.245448271274762,0.71975,14.444444444444443,0.0,25,0.581,0.1,0.09993,4466888.32,446383.09,991962.42,-100466528.58,0.00978,0.0
POL-2021034,Regional Bank,Southwest,2024,788868,0,0.0,0.0,0.0,6.190110466821792,0.5072500000000001,7.826086956521738,0.0,10,0.413,0.04,0.03997,1090024.7,43571.14,96824.77,-692043.23,0.12274,0.0
POL-2021035,Community Bank,Southeast,2022,435527,0,0.0,0.0,0.0,5.752890048763229,0.61675,2.5,0.0,10,0.461,0.01,0.00999,274798.79,2746.11,6102.46,-429424.54,0.01401,0.0
POL-2021036,Fintech-Lending,West,2023,175968,0,0.0,0.0,0.0,4.702296896718814,0.7727499999999999,31.538461538461537,0.6931471805599453,5,0.235,0.06,0.05996,885544.9,53096.33,117991.84,-57976.16,0.67053,0.0
POL-2021037,Hedge Fund,West,2022,292136,0,0.0,0.0,0.0,6.219595639933231,0.7440000000000001,16.0,0.6931471805599453,1,0.047,0.1,0.09993,588373.1,58797.04,130660.08,-161475.92,0.44726,0.0
